"","letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","notes","days_alone","animal_or_slicing_problems","R_a"
"149","AO","Glutamate","Male","Control",12.33,"23623004",-2.81,-4.03,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"150","AO","Glutamate","Male","Control",12.42,"23623004",-6.01,-7.23,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"151","AO","Glutamate","Male","Control",12.5,"23623004",-6.44,-7.05,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"152","AO","Glutamate","Male","Control",12.58,"23623004",-4.24,-5.46,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"153","AO","Glutamate","Male","Control",12.67,"23623004",-3.41,-10.74,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"154","AO","Glutamate","Male","Control",12.75,"23623004",-5.8,-13.12,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"155","AO","Glutamate","Male","Control",12.83,"23623004",-5.44,-3.61,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"156","AO","Glutamate","Male","Control",12.92,"23623004",-3.55,-10.87,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"157","AO","Glutamate","Male","Control",13,"23623004",-4.89,-5.5,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"158","AO","Glutamate","Male","Control",13.08,"23623004",-5.52,-9.79,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"159","AO","Glutamate","Male","Control",13.17,"23623004",-3.35,-2.13,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"160","AO","Glutamate","Male","Control",13.25,"23623004",-13.27,-14.49,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"161","AO","Glutamate","Male","Control",13.33,"23623004",-2.54,-3.76,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"162","AO","Glutamate","Male","Control",13.42,"23623004",-4.51,-5.73,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"163","AO","Glutamate","Male","Control",13.5,"23623004",-3.8,-6.85,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"164","AO","Glutamate","Male","Control",13.58,"23623004",-7.62,-5.79,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"165","AO","Glutamate","Male","Control",13.67,"23623004",-7.2,-4.75,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"166","AO","Glutamate","Male","Control",13.75,"23623004",-5.63,-11.73,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"167","AO","Glutamate","Male","Control",13.83,"23623004",-5.31,-10.8,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"168","AO","Glutamate","Male","Control",13.92,"23623004",-6.02,-18.84,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"169","AO","Glutamate","Male","Control",14,"23623004",-5,-6.83,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"170","AO","Glutamate","Male","Control",14.08,"23623004",-6.22,-14.76,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"171","AO","Glutamate","Male","Control",14.17,"23623004",-12.43,-13.65,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"172","AO","Glutamate","Male","Control",14.25,"23623004",-6.48,-16.25,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"173","AO","Glutamate","Male","Control",14.33,"23623004",-9.83,-3.73,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"174","AO","Glutamate","Male","Control",14.42,"23623004",-5.65,-7.48,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"175","AO","Glutamate","Male","Control",14.5,"23623004",-9.82,-5.55,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"176","AO","Glutamate","Male","Control",14.58,"23623004",-6.53,-4.7,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"177","AO","Glutamate","Male","Control",14.67,"23623004",-6.23,-5.01,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"178","AO","Glutamate","Male","Control",14.75,"23623004",-5.47,-3.64,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"179","AO","Glutamate","Male","Control",14.83,"23623004",-7.01,-7.62,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"180","AO","Glutamate","Male","Control",14.92,"23623004",-17.93,-7.55,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"181","AO","Glutamate","Male","Control",15,"23623004",-9.4,-19.17,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"182","AO","Glutamate","Male","Control",15.08,"23623004",-3.53,-9.64,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"183","AO","Glutamate","Male","Control",15.17,"23623004",-4.64,2.07,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"184","AO","Glutamate","Male","Control",15.25,"23623004",-20.6,-12.05,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"185","AO","Glutamate","Male","Control",15.33,"23623004",-9.16,-9.16,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"186","AO","Glutamate","Male","Control",15.42,"23623004",-5.89,-20.54,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"187","AO","Glutamate","Male","Control",15.5,"23623004",-17.27,-6.29,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"188","AO","Glutamate","Male","Control",15.58,"23623004",-6.17,-7.39,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"189","AO","Glutamate","Male","Control",15.67,"23623004",-6.14,-14.69,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"190","AO","Glutamate","Male","Control",15.75,"23623004",-6.02,-6.63,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"191","AO","Glutamate","Male","Control",15.83,"23623004",-7.86,-10.3,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"192","AO","Glutamate","Male","Control",15.92,"23623004",-10.62,-11.85,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"193","AO","Glutamate","Male","Control",16,"23623005",-2.25,-2.25,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"194","AO","Glutamate","Male","Control",16.08,"23623005",-2.4,-4.84,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"195","AO","Glutamate","Male","Control",16.17,"23623005",-13,-6.29,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"196","AO","Glutamate","Male","Control",16.25,"23623005",-4.46,-3.85,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"197","AO","Glutamate","Male","Control",16.33,"23623005",-3.2,-14.19,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"198","AO","Glutamate","Male","Control",16.42,"23623005",-5.46,-4.24,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"199","AO","Glutamate","Male","Control",16.5,"23623005",-3.44,-22.36,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"200","AO","Glutamate","Male","Control",16.58,"23623005",-5.76,-12.47,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"201","AO","Glutamate","Male","Control",16.67,"23623005",-4.57,-11.28,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"202","AO","Glutamate","Male","Control",16.75,"23623005",-8.37,-12.64,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"203","AO","Glutamate","Male","Control",16.83,"23623005",-7.12,-13.83,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"204","AO","Glutamate","Male","Control",16.92,"23623005",-5.4,-7.24,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"205","AO","Glutamate","Male","Control",17,"23623005",-4.52,-5.74,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"206","AO","Glutamate","Male","Control",17.08,"23623005",-3.49,-13.87,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"207","AO","Glutamate","Male","Control",17.17,"23623005",-6.7,-10.36,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"208","AO","Glutamate","Male","Control",17.25,"23623005",-3.03,-17.68,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"209","AO","Glutamate","Male","Control",17.33,"23623005",-15.82,-12.77,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"210","AO","Glutamate","Male","Control",17.42,"23623005",-6.94,-3.28,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"211","AO","Glutamate","Male","Control",17.5,"23623005",-7.7,-8.31,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"212","AO","Glutamate","Male","Control",17.58,"23623005",-3.26,-22.79,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"213","AO","Glutamate","Male","Control",17.67,"23623005",-1.98,-7.48,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"214","AO","Glutamate","Male","Control",17.75,"23623005",-5.33,-7.77,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"215","AO","Glutamate","Male","Control",17.83,"23623005",-11.25,-9.42,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"216","AO","Glutamate","Male","Control",17.92,"23623005",-12.8,-5.48,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"217","AO","Glutamate","Male","Control",18,"23623005",-4.12,-6.56,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"218","AO","Glutamate","Male","Control",18.08,"23623005",-22.79,-13.03,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"219","AO","Glutamate","Male","Control",18.17,"23623005",-2.21,-2.21,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"220","AO","Glutamate","Male","Control",18.25,"23623005",-9.69,-4.2,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"221","AO","Glutamate","Male","Control",18.33,"23623005",-4.51,-6.34,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"222","AO","Glutamate","Male","Control",18.42,"23623005",-9.4,-5.74,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"223","AO","Glutamate","Male","Control",18.5,"23623005",-8.85,-4.58,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"224","AO","Glutamate","Male","Control",18.58,"23623005",-9.12,-2.4,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"225","AO","Glutamate","Male","Control",18.67,"23623005",-4.42,-11.74,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"226","AO","Glutamate","Male","Control",18.75,"23623005",-6.21,-12.92,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"227","AO","Glutamate","Male","Control",18.83,"23623005",-4.1,-7.15,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"228","AO","Glutamate","Male","Control",18.92,"23623005",-4.02,-17.45,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"229","AO","Glutamate","Male","Control",19,"23623005",-2.04,-3.26,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"230","AO","Glutamate","Male","Control",19.08,"23623005",-3.95,-8.83,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"231","AO","Glutamate","Male","Control",19.17,"23623005",-4.55,-8.21,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"232","AO","Glutamate","Male","Control",19.25,"23623005",-3.28,-5.73,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"233","AO","Glutamate","Male","Control",19.33,"23623005",-3.06,-19.54,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"234","AO","Glutamate","Male","Control",19.42,"23623005",-3.69,-7.97,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"235","AO","Glutamate","Male","Control",19.5,"23623005",-8.21,-6.99,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"236","AO","Glutamate","Male","Control",19.58,"23623005",-15.44,-3.85,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"237","AO","Glutamate","Male","Control",19.67,"23623005",-6.08,-6.08,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"238","AO","Glutamate","Male","Control",19.75,"23623005",-5.93,-13.87,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"239","AO","Glutamate","Male","Control",19.83,"23623005",-3.48,-21.18,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"240","AO","Glutamate","Male","Control",19.92,"23623005",-10.26,-9.04,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"241","AO","Glutamate","Male","Control",20,"23623005",-5.29,-15.67,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"242","AO","Glutamate","Male","Control",20.08,"23623005",-5.72,-4.5,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"243","AO","Glutamate","Male","Control",20.17,"23623005",-2.96,-1.12,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"244","AO","Glutamate","Male","Control",20.25,"23623005",-9.25,-8.03,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"245","AO","Glutamate","Male","Control",20.33,"23623005",-4.5,-6.94,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"246","AO","Glutamate","Male","Control",20.42,"23623005",-4.08,-11.4,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"247","AO","Glutamate","Male","Control",20.5,"23623005",-5.42,-6.64,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"248","AO","Glutamate","Male","Control",20.58,"23623005",-7.16,-7.77,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"249","AO","Glutamate","Male","Control",20.67,"23623005",-14.71,-12.88,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"250","AO","Glutamate","Male","Control",20.75,"23623005",-9.88,-5.61,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"251","AO","Glutamate","Male","Control",20.83,"23623005",-4.96,-12.28,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"252","AO","Glutamate","Male","Control",20.92,"23623005",-6.05,-6.05,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"253","AO","Glutamate","Male","Control",21,"23623006",-19.3,-8.92,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"254","AO","Glutamate","Male","Control",21.08,"23623006",-3.53,-20.01,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"255","AO","Glutamate","Male","Control",21.17,"23623006",-4.07,-8.34,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"256","AO","Glutamate","Male","Control",21.25,"23623006",-8.59,-6.75,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"257","AO","Glutamate","Male","Control",21.33,"23623006",-14.2,-6.26,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"258","AO","Glutamate","Male","Control",21.42,"23623006",-6.27,-14.21,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"259","AO","Glutamate","Male","Control",21.5,"23623006",-9.17,-11,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"260","AO","Glutamate","Male","Control",21.58,"23623006",-10.28,-3.57,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"261","AO","Glutamate","Male","Control",21.67,"23623006",-4.82,-7.26,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"262","AO","Glutamate","Male","Control",21.75,"23623006",-17.63,-17.63,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"263","AO","Glutamate","Male","Control",21.83,"23623006",-10.42,-14.08,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"264","AO","Glutamate","Male","Control",21.92,"23623006",-8.06,-6.22,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"265","AO","Glutamate","Male","Control",22,"23623006",-4.35,-12.29,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"266","AO","Glutamate","Male","Control",22.08,"23623006",-8.71,-8.1,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"267","AO","Glutamate","Male","Control",22.17,"23623006",-4.15,-5.37,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"268","AO","Glutamate","Male","Control",22.25,"23623006",-3.24,-3.85,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"269","AO","Glutamate","Male","Control",22.33,"23623006",-10.9,-7.24,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"270","AO","Glutamate","Male","Control",22.42,"23623006",-13.31,-6.59,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"271","AO","Glutamate","Male","Control",22.5,"23623006",-6.79,-6.79,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"272","AO","Glutamate","Male","Control",22.58,"23623006",-11.69,-6.19,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"273","AO","Glutamate","Male","Control",22.67,"23623006",-2.14,-13.12,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"274","AO","Glutamate","Male","Control",22.75,"23623006",-4.49,-6.32,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"275","AO","Glutamate","Male","Control",22.83,"23623006",-13.09,-5.16,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"276","AO","Glutamate","Male","Control",22.92,"23623006",-12.66,-11.44,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"277","AO","Glutamate","Male","Control",23,"23623006",-4.09,-2.26,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"278","AO","Glutamate","Male","Control",23.08,"23623006",1.46,-9.52,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"279","AO","Glutamate","Male","Control",23.17,"23623006",-8.35,-7.74,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"280","AO","Glutamate","Male","Control",23.25,"23623006",-21.44,-9.24,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"281","AO","Glutamate","Male","Control",23.33,"23623006",-16.74,-20.4,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"282","AO","Glutamate","Male","Control",23.42,"23623006",-14.17,-17.22,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"283","AO","Glutamate","Male","Control",23.5,"23623006",-19.8,-15.53,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"284","AO","Glutamate","Male","Control",23.58,"23623006",-5.15,-3.32,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"285","AO","Glutamate","Male","Control",23.67,"23623006",-5.96,-23.66,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"286","AO","Glutamate","Male","Control",23.75,"23623006",-8.56,-3.07,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"287","AO","Glutamate","Male","Control",23.83,"23623006",-2.71,-6.37,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"288","AO","Glutamate","Male","Control",23.92,"23623006",-7.27,-13.98,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"289","AO","Glutamate","Male","Control",24,"23623006",-4.09,-26.06,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"290","AO","Glutamate","Male","Control",24.08,"23623006",-2.09,-3.92,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"291","AO","Glutamate","Male","Control",24.17,"23623006",-4.15,-10.26,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"292","AO","Glutamate","Male","Control",24.25,"23623006",-4.96,-8.01,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"293","AO","Glutamate","Male","Control",24.33,"23623006",-7.55,-6.94,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"294","AO","Glutamate","Male","Control",24.42,"23623006",-6.91,-10.58,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"295","AO","Glutamate","Male","Control",24.5,"23623006",-5.44,-8.49,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
"296","AO","Glutamate","Male","Control",24.58,"23623006",-7.08,-4.63,NA,NA,39,17,2,"17.1.1",NA,1,"no","1.9, 1.9, 1.8, 1.9, 2.0, 3.0"
