"letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","r_a"
"HG","Glutamate","Female","PPP_and_HNMPA",14.83333333,"24604016.abf",-53.59850311,-79.8436203,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.91666667,"24604016.abf",-119.6610336,-92.19521332,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15,"24604017.abf",-99.51139832,-47.02116394,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.08333333,"24604017.abf",-55.75882721,-92.37992096,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.16666667,"24604017.abf",-64.81772614,-107.5423355,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.25,"24604017.abf",-61.20380783,-134.4459991,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.33333333,"24604017.abf",-134.3978119,-82.51792145,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.41666667,"24604017.abf",-149.6003876,-53.77518463,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.5,"24604017.abf",-81.730896,-18.25432968,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.58333333,"24604017.abf",-94.98997498,-84.61399841,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.66666667,"24604017.abf",-139.4974518,-90.66933441,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.75,"24604017.abf",-54.51403046,-95.40758514,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.83333333,"24604017.abf",-163.895462,-91.26361847,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",15.91666667,"24604017.abf",-154.2021027,-51.05269623,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16,"24604017.abf",-61.54110718,-112.2002869,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.08333333,"24604017.abf",-51.50242996,-63.70946121,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.16666667,"24604017.abf",-61.91856003,-36.89414597,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.25,"24604017.abf",-95.81716156,-70.7927475,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.33333333,"24604017.abf",-137.072113,-40.63656616,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.41666667,"24604017.abf",-79.85968018,-61.54913712,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.5,"24604017.abf",-74.27014923,-92.58069611,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.58333333,"24604017.abf",-204.5320282,-69.03397369,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.66666667,"24604017.abf",-93.7773056,-112.0878525,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.75,"24604017.abf",-118.3278961,-111.0036774,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.83333333,"24604017.abf",-56.66632462,-145.7776489,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",16.91666667,"24604017.abf",-46.60355377,-50.26566315,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17,"24604017.abf",-95.14256287,-107.9599457,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.08333333,"24604017.abf",-107.9760132,-29.85100937,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.16666667,"24604017.abf",-100.7240677,-137.3451691,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.25,"24604017.abf",-84.08396149,-92.0185318,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.33333333,"24604017.abf",-50.80373764,-114.8906479,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.41666667,"24604017.abf",-46.77220535,-88.27610779,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.5,"24604017.abf",-135.779129,-108.3133087,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.58333333,"24604017.abf",-99.76838684,-39.95393372,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.66666667,"24604017.abf",-141.9067383,-43.64013672,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.75,"24604017.abf",-150.7327423,-150.1223907,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.83333333,"24604017.abf",-50.95632553,-49.73562241,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",17.91666667,"24604017.abf",-128.8885803,-80.67080688,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18,"24604017.abf",-59.24425507,-142.8624268,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.08333333,"24604017.abf",-149.6003876,-34.85428619,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.16666667,"24604017.abf",-140.3888855,-51.88791275,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.25,"24604017.abf",-98.16220093,-102.4346619,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.33333333,"24604017.abf",-59.71808243,-114.0393677,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.41666667,"24604017.abf",-122.7368774,-51.93610001,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.5,"24604017.abf",-130.446579,-104.811821,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.58333333,"24604017.abf",-163.2770691,-86.98313141,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.66666667,"24604017.abf",-43.51967239,-42.90932083,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.75,"24604017.abf",-47.03722382,-75.72374725,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.83333333,"24604017.abf",-139.4813995,-58.30463791,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",18.91666667,"24604017.abf",-134.7993622,-57.28470612,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19,"24604017.abf",-105.462326,-82.26896667,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.08333333,"24604017.abf",-134.3335571,-165.4614868,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.16666667,"24604017.abf",-269.1248779,-42.68445587,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.25,"24604017.abf",-106.2413254,-84.87902069,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.33333333,"24604017.abf",-79.45010376,-47.71182251,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.41666667,"24604017.abf",-174.327652,-65.68507385,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.5,"24604017.abf",-83.18449402,-37.40812683,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.58333333,"24604017.abf",-73.83647919,-100.0815964,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.66666667,"24604017.abf",-118.2315216,-50.48249817,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.75,"24604017.abf",-51.87988281,-81.17675781,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.83333333,"24604017.abf",-135.698822,-26.44589043,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",19.91666667,"24604017.abf",-147.4079285,-85.76242828,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20,"24604018.abf",-149.8654022,-67.46794128,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.08333333,"24604018.abf",-115.0512695,-61.34033203,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.16666667,"24604018.abf",-85.34481812,-45.67196655,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.25,"24604018.abf",-139.6580811,-67.02623749,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.33333333,"24604018.abf",-110.0560226,-55.12438202,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.41666667,"24604018.abf",-74.14165497,-79.02446747,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.5,"24604018.abf",-61.62944412,-81.16069794,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.58333333,"24604018.abf",-66.22314453,-38.75732422,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.66666667,"24604018.abf",-66.8736496,-60.77013397,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.75,"24604018.abf",-107.1086655,-50.34597397,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.83333333,"24604018.abf",-149.8413086,-43.02978516,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",20.91666667,"24604018.abf",-75.49085236,-155.4468994,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21,"24604018.abf",-112.3287811,-119.6529999,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.08333333,"24604018.abf",-76.67140198,-94.37159729,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.16666667,"24604018.abf",-60.08750534,-68.02207184,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.25,"24604018.abf",-70.50363922,-95.52805328,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.33333333,"24604018.abf",-60.98696899,-89.67349243,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.41666667,"24604018.abf",-48.03306198,-26.67075729,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.5,"24604018.abf",-122.166687,-169.7741089,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.58333333,"24604018.abf",-108.0161667,-45.7603035,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.66666667,"24604018.abf",-77.99650574,-81.65861511,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.75,"24604018.abf",-75.6916275,-72.02951813,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.83333333,"24604018.abf",-90.35612488,-94.01823425,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",21.91666667,"24604018.abf",-73.41083527,-50.82783127,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22,"24604018.abf",-88.95874023,-104.2175293,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.08333333,"24604018.abf",-93.43197632,-70.23861694,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.16666667,"24604018.abf",-162.0483398,-57.67822266,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.25,"24604018.abf",-126.3829269,-69.00988007,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.33333333,"24604018.abf",-56.28886795,-78.26152802,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.41666667,"24604018.abf",-55.22075272,-82.68657684,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.5,"24604018.abf",-133.5545654,-106.6990891,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",22.58333333,"24604018.abf",-107.341568,-77.43434143,NA,NA,34,103,2,"103.2.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0,"24704002.abf",-137.8912659,-104.9322815,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.083333333,"24704002.abf",-89.01495361,-118.3118286,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.166666667,"24704002.abf",-100.0815964,-108.6265182,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.25,"24704002.abf",-76.79186249,-97.54381561,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.333333333,"24704002.abf",-91.7695694,-104.5869522,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.416666667,"24704002.abf",-106.7472763,-98.20235443,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.5,"24704002.abf",-89.14345551,-114.7782211,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.583333333,"24704002.abf",-119.8136215,-77.69936371,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.666666667,"24704002.abf",-92.23536682,-53.78321457,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.75,"24704002.abf",-127.7000046,-44.69218826,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.833333333,"24704002.abf",-62.75377655,-62.14342499,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",0.916666667,"24704002.abf",-35.70556641,-58.89892578,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1,"24704002.abf",-101.5914078,-52.15293503,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.083333333,"24704002.abf",-49.72758865,-99.77642059,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.166666667,"24704002.abf",-96.09824371,-89.38437653,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.25,"24704002.abf",-104.6833267,-39.37570572,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.333333333,"24704002.abf",-31.27248573,-91.08693695,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.416666667,"24704002.abf",-95.34333801,-90.46052551,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.5,"24704002.abf",-60.53723907,-84.34095001,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.583333333,"24704002.abf",-79.17705536,-88.94268036,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.666666667,"24704002.abf",-94.30735016,-80.26926422,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.75,"24704002.abf",-92.7734375,-73.2421875,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.833333333,"24704002.abf",-88.10746002,-33.78617096,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",1.916666667,"24704002.abf",-28.54196739,-92.62888336,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2,"24704002.abf",-112.0958862,-77.30584717,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.083333333,"24704002.abf",-45.80849075,-117.2196274,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.166666667,"24704002.abf",-107.2291336,-80.37366486,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.25,"24704002.abf",-100.6517944,-60.97893906,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.333333333,"24704002.abf",-93.78533936,-76.69549561,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.416666667,"24704002.abf",-29.4896183,-116.7698898,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.5,"24704002.abf",-94.66070557,-81.23297119,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.583333333,"24704002.abf",-92.08277893,-91.47242737,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.666666667,"24704002.abf",-84.86296082,-92.18717957,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.75,"24704002.abf",-109.9114685,-61.08334351,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.833333333,"24704002.abf",-87.77016449,-74.34243011,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",2.916666667,"24704002.abf",-83.71453857,-84.9352417,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3,"24704002.abf",-84.18032837,-102.4908752,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.083333333,"24704002.abf",-93.43197632,-73.29037476,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.166666667,"24704002.abf",-107.4941559,-81.2490387,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.25,"24704002.abf",-86.35671234,-88.18776703,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.333333333,"24704002.abf",-79.99620819,-62.29601288,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.416666667,"24704002.abf",-107.9037323,-76.16545105,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.5,"24704002.abf",-72.86473083,-80.18894958,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.583333333,"24704002.abf",-92.31567383,-67.29125977,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.666666667,"24704002.abf",-68.05419922,-122.3754883,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.75,"24704002.abf",-92.71722412,-66.47210693,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.833333333,"24704002.abf",-85.93107605,-79.21720886,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",3.916666667,"24704002.abf",-85.05570221,-50.87601471,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4,"24704002.abf",-91.08693695,-67.28322601,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.083333333,"24704002.abf",-92.90193176,-52.61872864,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.166666667,"24704002.abf",-71.17823792,-85.82667542,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.25,"24704002.abf",-83.06402588,-54.98785782,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.333333333,"24704002.abf",-102.9887924,-90.17140961,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.416666667,"24704002.abf",-98.893013,-51.8959465,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.5,"24704002.abf",-136.6304169,-51.79154205,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.583333333,"24704002.abf",-53.79927826,-96.52388763,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.666666667,"24704002.abf",-76.67140198,-32.72608566,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.75,"24704002.abf",-86.51733398,-87.73803711,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.833333333,"24704002.abf",-76.90429688,-98.87695313,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",4.916666667,"24704002.abf",-92.0586853,-51.16513062,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5,"24704003.abf",-68.39150238,-85.48134613,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.083333333,"24704003.abf",-59.56549454,-110.835022,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.166666667,"24704003.abf",-89.89836121,-38.62882996,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.25,"24704003.abf",-99.16606903,-103.43853,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.333333333,"24704003.abf",-75.56313324,-88.38051605,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.416666667,"24704003.abf",-79.61875153,-67.41172028,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.5,"24704003.abf",-80.13273621,-91.11906433,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.583333333,"24704003.abf",-68.75289154,-60.20796967,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.666666667,"24704003.abf",-102.3302612,-88.90252686,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.75,"24704003.abf",-65.33974457,-64.11904144,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.833333333,"24704003.abf",-78.40608215,-72.30256653,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",5.916666667,"24704003.abf",-46.90069962,-99.39093018,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6,"24704003.abf",-77.26568604,-88.25201416,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.083333333,"24704003.abf",-77.93225861,-109.6705399,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.166666667,"24704003.abf",-112.7865448,-63.34806824,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.25,"24704003.abf",-86.59764099,-88.42869568,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.333333333,"24704003.abf",-101.7680893,-38.90188217,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.416666667,"24704003.abf",-93.01436615,-81.41768646,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.5,"24704003.abf",-52.44204712,-47.55923462,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.583333333,"24704003.abf",-96.39539337,-68.92957306,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.666666667,"24704003.abf",-80.91173553,-79.69103241,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.75,"24704003.abf",-81.27313232,-99.5836792,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.833333333,"24704003.abf",-81.31328583,-73.37871552,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",6.916666667,"24704003.abf",-23.62702942,-49.26179504,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",7,"24704003.abf",-112.9310989,-29.31293678,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",7.083333333,"24704003.abf",-81.09645081,-70.11012268,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",7.166666667,"24704003.abf",-86.85463715,-85.63393402,288.97,400.18,38,109,2,"109.1.1",NA
"HN","Glutamate","Male","PPP_and_HNMPA",7.25,"24704003.abf",-87.26421356,-88.48491669,288.97,400.18,38,109,2,"109.1.1",NA
